0.0000	-0.001747
0.0050	-0.002633
0.0100	-0.003686
0.0150	-0.003525
0.0200	-0.003452
0.0250	-0.003379
0.0300	-0.003308
0.0350	-0.003237
0.0400	-0.003167
0.0450	-0.003098
0.0500	-0.003033
0.0550	-0.002973
0.0600	-0.002921
0.0650	-0.002877
0.0700	-0.002842
0.0750	-0.002817
0.0800	-0.002800
0.0850	-0.002785
0.0900	-0.002769
0.0950	-0.002752
0.1000	-0.002736
0.1050	-0.002718
0.1100	-0.002705
0.1150	-0.002699
0.1200	-0.002697
0.1250	-0.002692
0.1300	-0.002681
0.1350	-0.002662
0.1400	-0.002631
0.1450	-0.002585
0.1500	-0.002523
0.1550	-0.002443
0.1600	-0.002347
0.1650	-0.002232
0.1700	-0.002092
0.1750	-0.001940
0.1800	-0.001795
0.1850	-0.001671
0.1900	-0.001567
0.1950	-0.001482
0.2000	-0.001411
0.2050	-0.001352
0.2100	-0.001306
0.2150	-0.001278
0.2200	-0.001276
0.2250	-0.001307
0.2300	-0.001374
0.2350	-0.001479
0.2400	-0.001629
0.2450	-0.001814
0.2500	-0.002010
0.2550	-0.002183
0.2600	-0.002313
0.2650	-0.002399
0.2700	-0.002451
0.2750	-0.002485
0.2800	-0.002506
0.2850	-0.002509
0.2900	-0.002480
0.2950	-0.002400
0.3000	-0.002241
0.3050	-0.001973
0.3100	-0.001590
0.3150	-0.001131
0.3200	-0.000652
0.3250	-0.000218
0.3300	0.000128
0.3350	0.000392
0.3400	0.000592
0.3450	0.000740
0.3500	0.000842
0.3550	0.000899
0.3600	0.000899
0.3650	0.000809
0.3700	0.000619
0.3750	0.000347
0.3800	0.000001
0.3850	-0.000407
0.3900	-0.000840
0.3950	-0.001262
0.4000	-0.001673
0.4050	-0.002098
0.4100	-0.002553
0.4150	-0.003035
0.4200	-0.003520
0.4250	-0.003982
0.4300	-0.004462
0.4350	-0.004996
0.4400	-0.005547
0.4450	-0.006039
0.4500	-0.006365
0.4550	-0.006414
0.4600	-0.006088
0.4650	-0.005269
0.4700	-0.003910
0.4750	-0.002124
0.4800	-0.000159
0.4850	0.001696
0.4900	0.003292
0.4950	0.004689
0.5000	0.005980
0.5050	0.007158
0.5100	0.008142
0.5150	0.008835
0.5200	0.009177
0.5250	0.009136
0.5300	0.008713
0.5350	0.007971
0.5400	0.006972
0.5450	0.005675
0.5500	0.003952
0.5550	0.001768
0.5600	-0.000546
0.5650	-0.002458
0.5700	-0.003679
0.5750	-0.004308
0.5800	-0.004604
0.5850	-0.004722
0.5900	-0.004687
0.5950	-0.004474
0.6000	-0.004102
0.6050	-0.003685
0.6100	-0.003365
0.6150	-0.003180
0.6200	-0.003036
0.6250	-0.002785
0.6300	-0.002289
0.6350	-0.001436
0.6400	-0.000156
0.6450	0.001536
0.6500	0.003453
0.6550	0.005243
0.6600	0.006568
0.6650	0.007246
0.6700	0.007339
0.6750	0.006984
0.6800	0.006318
0.6850	0.005515
0.6900	0.004644
0.6950	0.003669
0.7000	0.002485
0.7050	0.000988
0.7100	-0.000756
0.7150	-0.002582
0.7200	-0.004315
0.7250	-0.005742
0.7300	-0.006708
0.7350	-0.007187
0.7400	-0.007158
0.7450	-0.006494
0.7500	-0.004939
0.7550	-0.002071
0.7600	0.002341
0.7650	0.007539
0.7700	0.011916
0.7750	0.014396
0.7800	0.015027
0.7850	0.014468
0.7900	0.013471
0.7950	0.012543
0.8000	0.011841
0.8050	0.011256
0.8100	0.010533
0.8150	0.009364
0.8200	0.007520
0.8250	0.004925
0.8300	0.001867
0.8350	-0.000981
0.8400	-0.003005
0.8450	-0.003974
0.8500	-0.004048
0.8550	-0.003510
0.8600	-0.002645
0.8650	-0.001781
0.8700	-0.001255
0.8750	-0.001290
0.8800	-0.001905
0.8850	-0.002953
0.8900	-0.004163
0.8950	-0.005143
0.9000	-0.005558
0.9050	-0.005155
0.9100	-0.003601
0.9150	-0.000739
0.9200	0.003220
0.9250	0.007567
0.9300	0.011130
0.9350	0.012867
0.9400	0.012125
0.9450	0.008497
0.9500	0.002114
0.9550	-0.005634
0.9600	-0.012436
0.9650	-0.016717
0.9700	-0.018614
0.9750	-0.019409
0.9800	-0.020274
0.9850	-0.021615
0.9900	-0.023264
0.9950	-0.024839
1.0000	-0.026075
1.0050	-0.026808
1.0100	-0.026758
1.0150	-0.024786
1.0200	-0.019022
1.0250	-0.008932
1.0300	0.003799
1.0350	0.016891
1.0400	0.029206
1.0450	0.040166
1.0500	0.048540
1.0550	0.053370
1.0600	0.054866
1.0650	0.053802
1.0700	0.051014
1.0750	0.047312
1.0800	0.043431
1.0850	0.039626
1.0900	0.035366
1.0950	0.029368
1.1000	0.020343
1.1050	0.008977
1.1100	-0.001744
1.1150	-0.009123
1.1200	-0.012867
1.1250	-0.014493
1.1300	-0.015460
1.1350	-0.016217
1.1400	-0.016516
1.1450	-0.016093
1.1500	-0.014957
1.1550	-0.013420
1.1600	-0.011845
1.1650	-0.010263
1.1700	-0.008419
1.1750	-0.006202
1.1800	-0.003907
1.1850	-0.002004
1.1900	-0.000984
