0	0.36
0.01	0.388928571428571
0.02	0.417857142857143
0.03	0.446785714285714
0.04	0.475714285714286
0.05	0.504642857142857
0.06	0.533571428571429
0.07	0.5625
0.08	0.591428571428572
0.09	0.620357142857143
0.1	0.649285714285714
0.11	0.678214285714286
0.12	0.707142857142857
0.13	0.736071428571429
0.14	0.765
0.15	0.793928571428571
0.16	0.822857142857143
0.17	0.851785714285714
0.18	0.880714285714286
0.19	0.9
0.2	0.9
0.21	0.9
0.22	0.9
0.23	0.9
0.24	0.9
0.25	0.9
0.26	0.9
0.27	0.9
0.28	0.9
0.29	0.9
0.3	0.9
0.31	0.9
0.32	0.9
0.33	0.9
0.34	0.9
0.35	0.9
0.36	0.9
0.37	0.9
0.38	0.9
0.39	0.9
0.4	0.9
0.41	0.9
0.42	0.9
0.43	0.9
0.44	0.9
0.45	0.9
0.46	0.9
0.47	0.9
0.48	0.9
0.49	0.9
0.5	0.9
0.51	0.9
0.52	0.9
0.53	0.9
0.54	0.9
0.55	0.9
0.56	0.9
0.57	0.9
0.58	0.9
0.59	0.9
0.6	0.9
0.61	0.9
0.62	0.9
0.63	0.9
0.64	0.9
0.65	0.9
0.66	0.9
0.67	0.9
0.68	0.9
0.69	0.9
0.7	0.9
0.71	0.9
0.72	0.9
0.73	0.9
0.74	0.9
0.75	0.9
0.76	0.9
0.77	0.9
0.78	0.9
0.79	0.9
0.8	0.9
0.81	0.9
0.82	0.9
0.83	0.9
0.84	0.9
0.85	0.9
0.86	0.9
0.87	0.9
0.88	0.9
0.89	0.9
0.9	0.9
0.91	0.9
0.92	0.9
0.93	0.9
0.94	0.893617021276596
0.95	0.884210526315789
0.96	0.875
0.97	0.865979381443299
0.98	0.857142857142857
0.99	0.848484848484849
1	0.84
1.01	0.831683168316832
1.02	0.823529411764706
1.03	0.815533980582524
1.04	0.807692307692308
1.05	0.8
1.06	0.792452830188679
1.07	0.785046728971963
1.08	0.777777777777778
1.09	0.770642201834862
1.1	0.763636363636364
1.11	0.756756756756757
1.12	0.75
1.13	0.743362831858407
1.14	0.736842105263158
1.15	0.730434782608696
1.16	0.724137931034483
1.17	0.717948717948718
1.18	0.711864406779661
1.19	0.705882352941177
1.2	0.7
1.21	0.694214876033058
1.22	0.688524590163934
1.23	0.682926829268293
1.24	0.67741935483871
1.25	0.672
1.26	0.666666666666667
1.27	0.661417322834646
1.28	0.65625
1.29	0.651162790697674
1.3	0.646153846153846
1.31	0.641221374045801
1.32	0.636363636363636
1.33	0.631578947368421
1.34	0.626865671641791
1.35	0.622222222222222
1.36	0.617647058823529
1.37	0.613138686131387
1.38	0.608695652173913
1.39	0.60431654676259
1.4	0.6
1.41	0.595744680851064
1.42	0.591549295774648
1.43	0.587412587412587
1.44	0.583333333333333
1.45	0.579310344827586
1.46	0.575342465753425
1.47	0.571428571428571
1.48	0.567567567567568
1.49	0.563758389261745
1.5	0.56
1.51	0.556291390728477
1.52	0.552631578947368
1.53	0.549019607843137
1.54	0.545454545454545
1.55	0.541935483870968
1.56	0.538461538461538
1.57	0.535031847133758
1.58	0.531645569620253
1.59	0.528301886792453
1.6	0.525
1.61	0.521739130434783
1.62	0.518518518518518
1.63	0.515337423312883
1.64	0.512195121951219
1.65	0.509090909090909
1.66	0.506024096385542
1.67	0.502994011976048
1.68	0.5
1.69	0.497041420118343
1.7	0.494117647058824
1.71	0.491228070175439
1.72	0.488372093023256
1.73	0.485549132947977
1.74	0.482758620689655
1.75	0.48
1.76	0.477272727272727
1.77	0.474576271186441
1.78	0.471910112359551
1.79	0.46927374301676
1.8	0.466666666666667
1.81	0.464088397790055
1.82	0.461538461538462
1.83	0.459016393442623
1.84	0.456521739130435
1.85	0.454054054054054
1.86	0.451612903225806
1.87	0.449197860962567
1.88	0.446808510638298
1.89	0.444444444444444
1.9	0.442105263157895
1.91	0.43979057591623
1.92	0.4375
1.93	0.435233160621762
1.94	0.43298969072165
1.95	0.430769230769231
1.96	0.428571428571429
1.97	0.426395939086294
1.98	0.424242424242424
1.99	0.422110552763819
2	0.42
2.01	0.417910447761194
2.02	0.415841584158416
2.03	0.413793103448276
2.04	0.411764705882353
2.05	0.409756097560976
2.06	0.407766990291262
2.07	0.405797101449275
2.08	0.403846153846154
2.09	0.401913875598086
2.1	0.4
2.11	0.398104265402844
2.12	0.39622641509434
2.13	0.394366197183099
2.14	0.392523364485981
2.15	0.390697674418605
2.16	0.388888888888889
2.17	0.387096774193548
2.18	0.385321100917431
2.19	0.383561643835616
2.2	0.381818181818182
2.21	0.380090497737557
2.22	0.378378378378378
2.23	0.376681614349776
2.24	0.375
2.25	0.373333333333333
2.26	0.371681415929204
2.27	0.370044052863436
2.28	0.368421052631579
2.29	0.366812227074236
2.3	0.365217391304348
2.31	0.363636363636364
2.32	0.362068965517241
2.33	0.360515021459227
2.34	0.358974358974359
2.35	0.357446808510638
2.36	0.355932203389831
2.37	0.354430379746835
2.38	0.352941176470588
2.39	0.351464435146443
2.4	0.35
2.41	0.348547717842324
2.42	0.347107438016529
2.43	0.345679012345679
2.44	0.344262295081967
2.45	0.342857142857143
2.46	0.341463414634146
2.47	0.340080971659919
2.48	0.338709677419355
2.49	0.337349397590361
2.5	0.336
2.51	0.334661354581673
2.52	0.333333333333333
2.53	0.33201581027668
2.54	0.330708661417323
2.55	0.329411764705882
2.56	0.328125
2.57	0.326848249027237
2.58	0.325581395348837
2.59	0.324324324324324
2.6	0.323076923076923
2.61	0.32183908045977
2.62	0.320610687022901
2.63	0.319391634980989
2.64	0.318181818181818
2.65	0.316981132075472
2.66	0.315789473684211
2.67	0.314606741573034
2.68	0.313432835820895
2.69	0.312267657992565
2.7	0.311111111111111
2.71	0.309963099630996
2.72	0.308823529411765
2.73	0.307692307692308
2.74	0.306569343065693
2.75	0.305454545454545
2.76	0.304347826086956
2.77	0.303249097472924
2.78	0.302158273381295
2.79	0.301075268817204
2.8	0.3
2.81	0.298932384341637
2.82	0.297872340425532
