time,max_disp,max_vel,max_acc
30.91499999999527,0.009481059068146643,0.2203136561440007,20.74280964086523
30.91999999999527,0.010312055224055015,0.15173489808645257,22.548730328993894
30.92499999999527,0.010586930732649056,0.1418787499731154,23.139033271443832
30.929999999995268,0.010291133947183879,0.11792166452741275,22.48077017759709
30.934999999995267,0.00944089084653596,0.22391312885483827,20.610836802604535
30.939999999995266,0.008082308956362153,0.31951962721469607,17.631762541339413
30.944999999995265,0.006288859641245401,0.39786009883201945,13.704426105590626
30.949999999995264,0.004157410993079206,0.4547193604344769,9.039278535392805
30.954999999995263,0.00242944440398343,0.48703481626889306,7.380903161478935
30.95999999999526,0.002077937934429415,0.4930684467213563,5.066372902344097
30.96499999999526,0.003061173218268303,0.4725077981240896,6.750807821518287
30.96999999999526,0.005308628323766178,0.42647424407507967,11.66261379808612
30.97499999999526,0.007268434832749066,0.35744835951809195,15.947740024709582
30.979999999995258,0.00883491023894701,0.2691418029610988,19.374882598088437
30.984999999995257,0.009923548940806584,0.16631367778274075,21.75636747325564
30.989999999995256,0.010475622716940755,0.12817952567094007,22.962770571468795
30.994999999995255,0.010461370907348022,0.11532018808492694,22.930185100115352
30.999999999995254,0.009881588050732634,0.17169658613813407,21.66182675192888
31.004999999995253,0.008767555298671998,0.2739165146861295,19.22614466727011
31.00999999999525,0.007179346474596997,0.3613670149438848,15.754055435832733
31.01499999999525,0.005202601857753948,0.42933083179335146,11.431471303954511
31.01999999999525,0.004749808712331155,0.4741331606416279,6.489460235356454
31.02499999999525,0.0047657567327098116,0.49334713481776765,4.774381902123929
31.029999999995248,0.0046631290283898705,0.48593776085807006,6.63102967696383
31.034999999995247,0.004443996801217989,0.45231302335566104,9.290015981985105
31.039999999995246,0.006385101280751394,0.3942882642626308,13.919887655227441
31.044999999995245,0.00815828681324271,0.3149859487339108,17.80103855626128
31.049999999995244,0.009492435241720106,0.21867342265705939,20.72397187448008
31.054999999995243,0.010315465618790088,0.13512351430959016,22.52990591996831
31.05999999999524,0.010582838118635663,0.14080120527900414,23.121476641492187
31.06499999999524,0.010279956347896867,0.14954635002849812,22.467824090550593
31.06999999999524,0.009422941686897834,0.22524288433680842,20.604137619048668
31.07499999999524,0.008057760880871383,0.3208294380737836,17.630483875742225
31.079999999995238,0.006257752482426201,0.39917392130430474,13.707309416466861
31.084999999995237,0.004119671292840829,0.4560585545298622,9.04654387375661
31.089999999995236,0.0031928720419472983,0.48842140916038884,9.593457574540226
31.094999999995235,0.0036772971996020224,0.49451795414369,9.552142503286209
31.099999999995234,0.004074456081370718,0.47401557738475236,8.558020307373893
31.104999999995233,0.005375268910418409,0.4280076453962515,11.66220207695935
31.10999999999523,0.007342666451532473,0.3589513710493908,15.960307661785512
31.11499999999523,0.008916404405321966,0.27054381046642045,19.402716571403396
31.11999999999523,0.010011590571868997,0.16753065615240165,21.80254515420501
31.12499999999523,0.010569040164020245,0.13307119964373293,23.030045023515587
31.129999999995228,0.010558482588507924,0.10373523162637344,23.018511624939002
31.134999999995227,0.009980211985553274,0.17163603026883334,21.767016117382717
31.139999999995226,0.008865098119091823,0.2744095163157563,19.34237830138731
31.144999999995225,0.007272941982052581,0.36245293849995397,15.874990572292516
31.149999999995224,0.0052892706509510695,0.4310155939406676,11.55007160399348
31.154999999995223,0.003020753480968557,0.4763912740523568,6.600200440682506
31.15999999999522,0.0018332748914676783,0.4961264296464368,3.964134688427247
31.16499999999522,0.0018737493360296551,0.4891569934540961,4.0816362738859935
31.16999999999522,0.004236291134171706,0.45585972580274464,9.237270786654898
31.17499999999522,0.006371005108576576,0.3980258639592214,13.896273950754951
31.179999999995218,0.008162984908846715,0.3187660561488494,17.807649173394516
31.184999999995217,0.00951577061392239,0.2223482258814322,20.759482933573246
31.189999999995216,0.010356572569676785,0.12250344760820533,22.59078485086736
31.194999999995215,0.010640228185426131,0.10870269948839531,23.202361765503433
31.199999999995214,0.010351647319362778,0.1149220363047521,22.562328708161758
31.204999999995213,0.009506606580005798,0.22309425943804753,20.70656054515731
31.209999999995212,0.008150866044263816,0.3192019548587563,17.73651762312697
31.21499999999521,0.0063576700083708745,0.3980764594984356,13.813284232745398
31.21999999999521,0.004623518419820499,0.4554830205897962,9.149340203799271
31.22499999999521,0.004519803611142836,0.48834932625322014,5.117309859720149
31.229999999995208,0.004418404007815387,0.49492806046568266,7.433989270046938
31.234999999995207,0.004213919831110275,0.47488592602235247,9.012040497460406
31.239999999995206,0.00527905379508448,0.42932039522170234,11.575046919513786
31.244999999995205,0.007254112510545836,0.3607030909628569,15.871874784025003
31.249999999995204,0.008837740417905799,0.272748071981142,19.31013280866173
31.254999999995203,0.009945124330829612,0.1702054931883928,21.706898708438818
31.259999999995202,0.010517136375336354,0.14223999872733364,22.93556872119583
31.2649999999952,0.010523469299636571,0.1523220384511546,22.930623082217217
31.2699999999952,0.009964243312063324,0.16762424013508162,21.692611014127742
31.2749999999952,0.00886999028907093,0.2700769690618854,19.288480556594646
31.279999999995198,0.007299995178227668,0.3579210752754326,15.849161928824975
31.284999999995197,0.005339072103473864,0.4264481546261056,11.561669811444746
31.289999999995196,0.003092963130061839,0.47199543473872374,9.715949814235
31.294999999995195,0.003476431893463952,0.49213913342739346,9.35825493424916
31.299999999995194,0.0038907193052445652,0.4858223069061363,8.07100246361954
31.304999999995193,0.004209002388974631,0.4534072628764938,9.039049761489174
31.309999999995192,0.0062355068769628244,0.39665516165117387,13.661790728639305
31.31499999999519,0.00802372511621041,0.31863213404787566,17.54742031268069
31.31999999999519,0.009379164632181825,0.22354367234070213,20.487964370189562
31.32499999999519,0.010229297594464297,0.12526010758548595,22.32569953717462
31.329999999995188,0.010528788812493636,0.09217770169571422,22.963315635966236
31.334999999995187,0.010261889507492896,0.11004669663974233,22.37015287570937
31.339999999995186,0.009443221573559752,0.21742047693352234,20.57935924180355
31.344999999995185,0.008116966373791584,0.313081602973756,17.68509117429066
31.349999999995184,0.006354520706787392,0.39189666382793586,13.840933167381955
31.354999999995183,0.0042506918795320245,0.4496348670742291,9.25434813113585
31.359999999995182,0.0023626395902056796,0.48320489816958007,4.173664307004803
31.36499999999518,0.0020804472236006562,0.4908146417052186,2.2530752280464936
31.36999999999518,0.0029236333896631717,0.4720561608543131,6.373625447613024
31.37499999999518,0.005173604341722346,0.4279322199693755,11.275950906362372
31.379999999995178,0.007145458637934888,0.3608094985156581,15.573137675125173
31.384999999995177,0.00873319911488617,0.2742866922648689,19.035984825191253
31.389999999995176,0.009851410235903774,0.1729977561421819,21.47958962388441
31.394999999995175,0.01043983105225802,0.11385511028925835,22.771284673180713
31.399999999995174,0.01046661933670351,0.10267414621246745,22.839046135158938
31.404999999995173,0.00993011269210488,0.1629474012181314,21.677811703564497
31.409999999995172,0.008858951004717864,0.26551727373668416,19.350137303857487
31.41499999999517,0.007310551545245392,0.3538425100523179,15.979957222396756
31.41999999999517,0.005368043440690655,0.42316073176959335,11.747331464513948
